seed,type,index_id__not_used,value
0,2,21470,21470.0
0,2,21471,21471.0
0,2,21474,21474.0
0,2,21476,21476.0
0,2,21478,21478.0
0,2,21484,21484.0
0,2,21487,21487.0
0,2,21489,21489.0
0,2,21492,21492.0
0,2,21496,21496.0
0,2,21506,21506.0
0,2,21510,21510.0
0,2,21511,21511.0
0,2,21518,21518.0
0,2,21521,21521.0
0,2,21526,21526.0
0,2,21527,21527.0
0,2,21530,21530.0
0,2,21536,21536.0
0,2,21541,21541.0
0,2,21547,21547.0
0,2,21557,21557.0
0,2,21559,21559.0
0,2,21579,21579.0
0,2,21591,21591.0
0,2,21592,21592.0
0,2,21594,21594.0
0,2,21596,21596.0
0,2,21598,21598.0
0,2,21599,21599.0
0,2,21605,21605.0
0,2,21615,21615.0
0,2,21616,21616.0
0,2,21618,21618.0
0,2,21619,21619.0
0,2,21627,21627.0
0,2,21631,21631.0
0,2,21635,21635.0
0,2,21636,21636.0
0,2,21637,21637.0
0,2,21641,21641.0
0,2,21648,21648.0
0,2,21649,21649.0
0,2,21655,21655.0
0,2,21664,21664.0
0,2,21665,21665.0
0,2,21669,21669.0
0,2,21670,21670.0
0,2,21677,21677.0
0,2,21690,21690.0
0,2,21691,21691.0
0,2,21692,21692.0
0,2,21694,21694.0
0,2,21710,21710.0
0,2,21714,21714.0
0,2,21717,21717.0
0,2,21726,21726.0
0,2,21731,21731.0
0,2,21735,21735.0
0,2,21748,21748.0
0,2,21751,21751.0
0,2,21757,21757.0
0,2,21762,21762.0
0,2,21764,21764.0
0,2,21765,21765.0
0,2,21768,21768.0
0,2,21780,21780.0
0,2,21783,21783.0
0,2,21787,21787.0
0,2,21792,21792.0
0,2,21797,21797.0
0,2,21798,21798.0
0,2,21808,21808.0
0,2,21811,21811.0
0,2,21813,21813.0
0,2,21816,21816.0
0,2,21821,21821.0
0,2,21823,21823.0
0,2,21830,21830.0
0,2,21843,21843.0
0,2,21852,21852.0
0,2,21854,21854.0
0,2,21855,21855.0
0,2,21856,21856.0
0,2,21857,21857.0
0,2,21859,21859.0
0,2,21865,21865.0
0,2,21870,21870.0
0,2,21879,21879.0
0,2,21889,21889.0
0,2,21897,21897.0
0,2,21903,21903.0
0,2,21904,21904.0
0,2,21905,21905.0
0,2,21910,21910.0
0,2,21912,21912.0
0,2,21916,21916.0
0,2,21920,21920.0
0,2,21922,21922.0
0,2,21925,21925.0
0,2,21928,21928.0
0,2,21931,21931.0
0,2,21933,21933.0
0,2,21938,21938.0
0,2,21946,21946.0
0,2,21957,21957.0
0,2,21964,21964.0
0,2,21966,21966.0
0,2,21971,21971.0
0,2,21972,21972.0
0,2,21974,21974.0
0,2,21976,21976.0
0,2,21982,21982.0
0,2,21985,21985.0
0,2,21986,21986.0
0,2,21990,21990.0
0,2,21997,21997.0
0,2,22005,22005.0
0,2,22012,22012.0
0,2,22014,22014.0
0,2,22017,22017.0
0,2,22024,22024.0
0,2,22038,22038.0
0,2,22042,22042.0
0,2,22049,22049.0
0,2,22053,22053.0
0,2,22057,22057.0
0,2,22059,22059.0
0,2,22064,22064.0
0,2,22067,22067.0
0,2,22068,22068.0
0,2,22070,22070.0
0,2,22081,22081.0
0,2,22096,22096.0
0,2,22098,22098.0
0,2,22110,22110.0
0,2,22115,22115.0
0,2,22118,22118.0
0,2,22132,22132.0
0,2,22134,22134.0
0,2,22136,22136.0
0,2,22140,22140.0
0,2,22143,22143.0
0,2,22166,22166.0
0,2,22172,22172.0
0,2,22174,22174.0
0,2,22175,22175.0
0,2,22176,22176.0
0,2,22180,22180.0
0,2,22184,22184.0
0,2,22191,22191.0
0,2,22192,22192.0
0,2,22193,22193.0
0,2,22198,22198.0
0,2,22204,22204.0
0,2,22207,22207.0
0,2,22213,22213.0
0,2,22215,22215.0
0,2,22219,22219.0
0,2,22222,22222.0
0,2,22230,22230.0
0,2,22233,22233.0
0,2,22240,22240.0
0,2,22241,22241.0
0,2,22242,22242.0
0,2,22249,22249.0
0,2,22262,22262.0
0,2,22263,22263.0
0,2,22268,22268.0
0,2,22272,22272.0
0,2,22273,22273.0
0,2,22277,22277.0
0,2,22281,22281.0
0,2,22283,22283.0
0,2,22287,22287.0
0,2,22302,22302.0
0,2,22317,22317.0
0,2,22318,22318.0
0,2,22329,22329.0
0,2,22338,22338.0
0,2,22339,22339.0
0,2,22341,22341.0
0,2,22342,22342.0
0,2,22343,22343.0
0,2,22347,22347.0
0,2,22348,22348.0
0,2,22349,22349.0
0,2,22356,22356.0
0,2,22363,22363.0
0,2,22366,22366.0
0,2,22367,22367.0
0,2,22371,22371.0
0,2,22373,22373.0
0,2,22379,22379.0
0,2,22381,22381.0
0,2,22383,22383.0
0,2,22387,22387.0
0,2,22396,22396.0
0,2,22400,22400.0
0,2,22419,22419.0
0,2,22427,22427.0
0,2,22436,22436.0
0,2,22438,22438.0
0,2,22439,22439.0
0,2,22444,22444.0
0,2,22447,22447.0
0,2,22448,22448.0
0,2,22453,22453.0
0,2,22470,22470.0
0,2,22475,22475.0
0,2,22482,22482.0
0,2,22483,22483.0
0,2,22486,22486.0
0,2,22498,22498.0
0,2,22500,22500.0
0,2,22510,22510.0
0,2,22511,22511.0
0,2,22512,22512.0
0,2,22514,22514.0
0,2,22516,22516.0
0,2,22522,22522.0
0,2,22531,22531.0
0,2,22538,22538.0
0,2,22542,22542.0
0,2,22546,22546.0
0,2,22571,22571.0
0,2,22581,22581.0
0,2,22582,22582.0
0,2,22585,22585.0
0,2,22587,22587.0
0,2,22595,22595.0
0,2,22599,22599.0
0,2,22603,22603.0
0,2,22604,22604.0
0,2,22611,22611.0
0,2,22612,22612.0
0,2,22616,22616.0
0,2,22618,22618.0
0,2,22621,22621.0
0,2,22626,22626.0
0,2,22628,22628.0
0,2,22630,22630.0
0,2,22634,22634.0
0,2,22652,22652.0
0,2,22659,22659.0
0,2,22671,22671.0
0,2,22674,22674.0
0,2,22679,22679.0
0,2,22685,22685.0
0,2,22690,22690.0
0,2,22696,22696.0
0,2,22700,22700.0
0,2,22704,22704.0
0,2,22728,22728.0
0,2,22739,22739.0
0,2,22743,22743.0
0,2,22744,22744.0
0,2,22748,22748.0
0,2,22751,22751.0
0,2,22756,22756.0
0,2,22759,22759.0
0,2,22761,22761.0
0,2,22767,22767.0
0,2,22768,22768.0
0,2,22769,22769.0
0,2,22770,22770.0
0,2,22775,22775.0
0,2,22778,22778.0
0,2,22780,22780.0
0,2,22781,22781.0
0,2,22788,22788.0
0,2,22789,22789.0
0,2,22793,22793.0
0,2,22801,22801.0
0,2,22803,22803.0
0,2,22804,22804.0
0,2,22806,22806.0
0,2,22807,22807.0
0,2,22808,22808.0
0,2,22810,22810.0
0,2,22811,22811.0
0,2,22816,22816.0
0,2,22826,22826.0
0,2,22827,22827.0
0,2,22834,22834.0
0,2,22841,22841.0
0,2,22844,22844.0
0,2,22852,22852.0
0,2,22858,22858.0
0,2,22863,22863.0
0,2,22877,22877.0
0,2,22879,22879.0
0,2,22886,22886.0
0,2,22893,22893.0
0,2,22896,22896.0
0,2,22898,22898.0
0,2,22899,22899.0
0,2,22906,22906.0
0,2,22914,22914.0
0,2,22917,22917.0
0,2,22919,22919.0
0,2,22921,22921.0
0,2,22922,22922.0
0,2,22929,22929.0
0,2,22961,22961.0
0,2,22967,22967.0
0,2,22969,22969.0
0,2,22973,22973.0
0,2,22977,22977.0
0,2,22979,22979.0
0,2,22981,22981.0
0,2,22999,22999.0
0,2,23002,23002.0
0,2,23006,23006.0
0,2,23009,23009.0
0,2,23010,23010.0
0,2,23022,23022.0
0,2,23028,23028.0
0,2,23029,23029.0
0,2,23031,23031.0
0,2,23039,23039.0
0,2,23041,23041.0
0,2,23043,23043.0
0,2,23049,23049.0
0,2,23063,23063.0
0,2,23065,23065.0
0,2,23066,23066.0
0,2,23067,23067.0
0,2,23071,23071.0
0,2,23081,23081.0
0,2,23093,23093.0
0,2,23114,23114.0
0,2,23117,23117.0
0,2,23119,23119.0
0,2,23123,23123.0
0,2,23128,23128.0
0,2,23131,23131.0
0,2,23141,23141.0
0,2,23145,23145.0
0,2,23152,23152.0
0,2,23154,23154.0
0,2,23156,23156.0
0,2,23178,23178.0
0,2,23182,23182.0
0,2,23187,23187.0
0,2,23192,23192.0
0,2,23193,23193.0
0,2,23198,23198.0
0,2,23202,23202.0
0,2,23206,23206.0
0,2,23212,23212.0
0,2,23213,23213.0
0,2,23214,23214.0
0,2,23218,23218.0
0,2,23221,23221.0
0,2,23222,23222.0
0,2,23227,23227.0
0,2,23229,23229.0
0,2,23232,23232.0
0,2,23237,23237.0
0,2,23247,23247.0
0,2,23250,23250.0
0,2,23252,23252.0
0,2,23257,23257.0
0,2,23258,23258.0
0,2,23265,23265.0
0,2,23283,23283.0
0,2,23284,23284.0
0,2,23290,23290.0
0,2,23297,23297.0
0,2,23298,23298.0
0,2,23299,23299.0
0,2,23302,23302.0
0,2,23316,23316.0
0,2,23321,23321.0
0,2,23323,23323.0
0,2,23325,23325.0
0,2,23334,23334.0
0,2,23337,23337.0
0,2,23339,23339.0
0,2,23346,23346.0
0,2,23355,23355.0
0,2,23359,23359.0
0,2,23360,23360.0
0,2,23363,23363.0
0,2,23370,23370.0
0,2,23371,23371.0
0,2,23376,23376.0
0,2,23377,23377.0
0,2,23387,23387.0
0,2,23389,23389.0
0,2,23392,23392.0
0,2,23394,23394.0
0,2,23398,23398.0
0,2,23405,23405.0
0,2,23410,23410.0
0,2,23413,23413.0
0,2,23419,23419.0
0,2,23423,23423.0
0,2,23424,23424.0
0,2,23436,23436.0
0,2,23437,23437.0
0,2,23442,23442.0
0,2,23444,23444.0
0,2,23447,23447.0
0,2,23452,23452.0
0,2,23459,23459.0
0,2,23461,23461.0
0,2,23467,23467.0
0,2,23481,23481.0
0,2,23485,23485.0
0,2,23486,23486.0
0,2,23502,23502.0
0,2,23508,23508.0
0,2,23510,23510.0
0,2,23517,23517.0
0,2,23518,23518.0
0,2,23536,23536.0
0,2,23548,23548.0
0,2,23557,23557.0
0,2,23566,23566.0
0,2,23574,23574.0
0,2,23576,23576.0
0,2,23577,23577.0
0,2,23593,23593.0
0,2,23598,23598.0
0,2,23600,23600.0
0,2,23608,23608.0
0,2,23610,23610.0
0,2,23611,23611.0
0,2,23613,23613.0
0,2,23618,23618.0
0,2,23622,23622.0
0,2,23624,23624.0
0,2,23627,23627.0
0,2,23630,23630.0
0,2,23632,23632.0
0,2,23646,23646.0
0,2,23663,23663.0
0,2,23685,23685.0
0,2,23688,23688.0
0,2,23689,23689.0
0,2,23691,23691.0
0,2,23697,23697.0
0,2,23699,23699.0
0,2,23700,23700.0
0,2,23706,23706.0
0,2,23707,23707.0
0,2,23723,23723.0
0,2,23724,23724.0
0,2,23725,23725.0
0,2,23734,23734.0
0,2,23735,23735.0
0,2,23740,23740.0
0,2,23741,23741.0
0,2,23742,23742.0
0,2,23743,23743.0
0,2,23744,23744.0
0,2,23749,23749.0
0,2,23754,23754.0
0,2,23755,23755.0
0,2,23759,23759.0
0,2,23764,23764.0
0,2,23767,23767.0
0,2,23769,23769.0
0,2,23774,23774.0
0,2,23785,23785.0
0,2,23786,23786.0
0,2,23793,23793.0
0,2,23796,23796.0
0,2,23803,23803.0
0,2,23813,23813.0
0,2,23821,23821.0
0,2,23832,23832.0
0,2,23838,23838.0
0,2,23843,23843.0
0,2,23855,23855.0
0,2,23858,23858.0
0,2,23869,23869.0
0,2,23877,23877.0
0,2,23885,23885.0
0,2,23889,23889.0
0,2,23890,23890.0
0,2,23895,23895.0
0,2,23897,23897.0
0,2,23915,23915.0
0,2,23917,23917.0
0,2,23921,23921.0
0,2,23922,23922.0
0,2,23923,23923.0
0,2,23925,23925.0
0,2,23927,23927.0
0,2,23929,23929.0
0,2,23946,23946.0
0,2,23953,23953.0
0,2,23957,23957.0
0,2,23966,23966.0
0,2,23967,23967.0
0,2,23975,23975.0
0,2,23982,23982.0
0,2,23984,23984.0
0,2,23986,23986.0
0,2,23994,23994.0
0,2,24000,24000.0
0,2,24005,24005.0
0,2,24013,24013.0
0,2,24019,24019.0
0,2,24022,24022.0
0,2,24024,24024.0
0,2,24027,24027.0
0,2,24029,24029.0
0,2,24031,24031.0
0,2,24032,24032.0
0,2,24041,24041.0
0,2,24053,24053.0
0,2,24056,24056.0
0,2,24059,24059.0
0,2,24061,24061.0
0,2,24065,24065.0
0,2,24073,24073.0
0,2,24083,24083.0
0,2,24088,24088.0
0,2,24089,24089.0
0,2,24099,24099.0
0,2,24109,24109.0
0,2,24110,24110.0
0,2,24111,24111.0
0,2,24114,24114.0
0,2,24119,24119.0
0,2,24122,24122.0
0,2,24123,24123.0
0,2,24128,24128.0
0,2,24132,24132.0
0,2,24135,24135.0
0,2,24136,24136.0
0,2,24141,24141.0
0,2,24142,24142.0
0,2,24149,24149.0
0,2,24159,24159.0
0,2,24162,24162.0
0,2,24170,24170.0
0,2,24171,24171.0
0,2,24181,24181.0
0,2,24186,24186.0
0,2,24193,24193.0
0,2,24194,24194.0
0,2,24210,24210.0
0,2,24214,24214.0
0,2,24218,24218.0
0,2,24220,24220.0
0,2,24222,24222.0
0,2,24226,24226.0
0,2,24227,24227.0
0,2,24233,24233.0
0,2,24242,24242.0
0,2,24245,24245.0
0,2,24248,24248.0
0,2,24252,24252.0
0,2,24254,24254.0
0,2,24255,24255.0
0,2,24258,24258.0
0,2,24262,24262.0
0,2,24263,24263.0
0,2,24267,24267.0
0,2,24274,24274.0
0,2,24278,24278.0
0,2,24284,24284.0
0,2,24285,24285.0
0,2,24300,24300.0
0,2,24310,24310.0
0,2,24312,24312.0
0,2,24313,24313.0
0,2,24327,24327.0
0,2,24328,24328.0
0,2,24331,24331.0
0,2,24341,24341.0
0,2,24342,24342.0
0,2,24346,24346.0
0,2,24347,24347.0
0,2,24363,24363.0
0,2,24364,24364.0
0,2,24368,24368.0
0,2,24369,24369.0
0,2,24370,24370.0
0,2,24376,24376.0
0,2,24387,24387.0
0,2,24390,24390.0
0,2,24394,24394.0
0,2,24399,24399.0
0,2,24404,24404.0
0,2,24407,24407.0
0,2,24409,24409.0
0,2,24412,24412.0
0,2,24415,24415.0
0,2,24417,24417.0
0,2,24422,24422.0
0,2,24432,24432.0
0,2,24433,24433.0
0,2,24444,24444.0
0,2,24470,24470.0
0,2,24474,24474.0
0,2,24479,24479.0
0,2,24485,24485.0
0,2,24495,24495.0
0,2,24496,24496.0
0,2,24499,24499.0
0,2,24506,24506.0
0,2,24516,24516.0
0,2,24517,24517.0
0,2,24524,24524.0
0,2,24529,24529.0
0,2,24533,24533.0
0,2,24535,24535.0
0,2,24536,24536.0
0,2,24539,24539.0
0,2,24540,24540.0
0,2,24541,24541.0
0,2,24544,24544.0
0,2,24553,24553.0
0,2,24554,24554.0
0,2,24559,24559.0
0,2,24568,24568.0
0,2,24569,24569.0
0,2,24570,24570.0
0,2,24574,24574.0
0,2,24588,24588.0
0,2,24594,24594.0
0,2,24604,24604.0
0,2,24607,24607.0
0,2,24612,24612.0
0,2,24615,24615.0
0,2,24638,24638.0
0,2,24639,24639.0
0,2,24640,24640.0
0,2,24641,24641.0
0,2,24642,24642.0
0,2,24644,24644.0
0,2,24672,24672.0
0,2,24673,24673.0
0,2,24689,24689.0
0,2,24693,24693.0
0,2,24700,24700.0
0,2,24702,24702.0
0,2,24704,24704.0
0,2,24705,24705.0
0,2,24708,24708.0
0,2,24719,24719.0
0,2,24722,24722.0
0,2,24729,24729.0
0,2,24734,24734.0
0,2,24738,24738.0
0,2,24741,24741.0
0,2,24742,24742.0
0,2,24749,24749.0
0,2,24754,24754.0
0,2,24758,24758.0
0,2,24761,24761.0
0,2,24766,24766.0
0,2,24786,24786.0
0,2,24788,24788.0
0,2,24789,24789.0
0,2,24791,24791.0
0,2,24811,24811.0
0,2,24828,24828.0
0,2,24829,24829.0
0,2,24834,24834.0
0,2,24839,24839.0
0,2,24845,24845.0
0,2,24863,24863.0
0,2,24877,24877.0
0,2,24881,24881.0
0,2,24882,24882.0
0,2,24890,24890.0
0,2,24896,24896.0
0,2,24899,24899.0
0,2,24900,24900.0
0,2,24904,24904.0
0,2,24916,24916.0
0,2,24917,24917.0
0,2,24920,24920.0
0,2,24922,24922.0
0,2,24923,24923.0
0,2,24925,24925.0
0,2,24926,24926.0
0,2,24927,24927.0
0,2,24932,24932.0
0,2,24937,24937.0
0,2,24939,24939.0
0,2,24941,24941.0
0,2,24943,24943.0
0,2,24947,24947.0
0,2,24949,24949.0
0,2,24959,24959.0
0,2,24960,24960.0
0,2,24976,24976.0
0,2,24977,24977.0
0,2,24984,24984.0
0,2,24986,24986.0
0,2,24993,24993.0
0,2,24994,24994.0
0,2,24996,24996.0
0,2,25001,25001.0
0,2,25003,25003.0
0,2,25004,25004.0
0,2,25006,25006.0
0,2,25009,25009.0
0,2,25011,25011.0
0,2,25016,25016.0
0,2,25021,25021.0
0,2,25025,25025.0
0,2,25037,25037.0
0,2,25038,25038.0
0,2,25045,25045.0
0,2,25048,25048.0
0,2,25055,25055.0
0,2,25061,25061.0
0,2,25071,25071.0
0,2,25075,25075.0
0,2,25076,25076.0
0,2,25077,25077.0
0,2,25083,25083.0
0,2,25084,25084.0
0,2,25086,25086.0
0,2,25088,25088.0
0,2,25089,25089.0
0,2,25092,25092.0
0,2,25107,25107.0
0,2,25109,25109.0
0,2,25110,25110.0
0,2,25124,25124.0
0,2,25125,25125.0
0,2,25132,25132.0
0,2,25137,25137.0
0,2,25139,25139.0
0,2,25142,25142.0
0,2,25146,25146.0
0,2,25147,25147.0
0,2,25165,25165.0
0,2,25168,25168.0
0,2,25173,25173.0
0,2,25178,25178.0
0,2,25179,25179.0
0,2,25180,25180.0
0,2,25185,25185.0
0,2,25196,25196.0
0,2,25200,25200.0
0,2,25216,25216.0
0,2,25220,25220.0
0,2,25225,25225.0
0,2,25253,25253.0
0,2,25259,25259.0
0,2,25264,25264.0
0,2,25266,25266.0
0,2,25268,25268.0
0,2,25269,25269.0
0,2,25271,25271.0
0,2,25272,25272.0
0,2,25275,25275.0
0,2,25284,25284.0
0,2,25314,25314.0
0,2,25315,25315.0
0,2,25317,25317.0
0,2,25326,25326.0
0,2,25327,25327.0
0,2,25347,25347.0
0,2,25349,25349.0
0,2,25352,25352.0
0,2,25354,25354.0
0,2,25373,25373.0
0,2,25378,25378.0
0,2,25381,25381.0
0,2,25382,25382.0
0,2,25384,25384.0
0,2,25392,25392.0
0,2,25398,25398.0
0,2,25399,25399.0
0,2,25405,25405.0
0,2,25409,25409.0
0,2,25410,25410.0
0,2,25413,25413.0
0,2,25414,25414.0
0,2,25418,25418.0
0,2,25419,25419.0
0,2,25430,25430.0
0,2,25439,25439.0
0,2,25446,25446.0
0,2,25450,25450.0
0,2,25452,25452.0
0,2,25453,25453.0
0,2,25456,25456.0
0,2,25458,25458.0
0,2,25464,25464.0
0,2,25466,25466.0
0,2,25468,25468.0
0,2,25471,25471.0
0,2,25472,25472.0
0,2,25477,25477.0
0,2,25479,25479.0
0,2,25482,25482.0
0,2,25494,25494.0
0,2,25496,25496.0
0,2,25501,25501.0
0,2,25502,25502.0
0,2,25505,25505.0
0,2,25514,25514.0
0,2,25515,25515.0
0,2,25539,25539.0
0,2,25546,25546.0
0,2,25549,25549.0
0,2,25550,25550.0
0,2,25551,25551.0
0,2,25552,25552.0
0,2,25568,25568.0
0,2,25570,25570.0
0,2,25574,25574.0
0,2,25580,25580.0
0,2,25595,25595.0
0,2,25603,25603.0
0,2,25605,25605.0
0,2,25606,25606.0
0,2,25608,25608.0
0,2,25613,25613.0
0,2,25624,25624.0
0,2,25626,25626.0
0,2,25651,25651.0
0,2,25659,25659.0
0,2,25665,25665.0
0,2,25666,25666.0
0,2,25667,25667.0
0,2,25669,25669.0
0,2,25680,25680.0
0,2,25682,25682.0
0,2,25694,25694.0
0,2,25695,25695.0
0,2,25703,25703.0
0,2,25705,25705.0
0,2,25708,25708.0
0,2,25716,25716.0
0,2,25717,25717.0
0,2,25720,25720.0
0,2,25732,25732.0
0,2,25737,25737.0
0,2,25745,25745.0
0,2,25748,25748.0
0,2,25749,25749.0
0,2,25758,25758.0
0,2,25762,25762.0
0,2,25768,25768.0
0,2,25772,25772.0
0,2,25777,25777.0
0,2,25781,25781.0
0,2,25794,25794.0
0,2,25796,25796.0
0,2,25798,25798.0
0,2,25801,25801.0
0,2,25802,25802.0
0,2,25807,25807.0
0,2,25810,25810.0
0,2,25811,25811.0
0,2,25832,25832.0
0,2,25838,25838.0
0,2,25840,25840.0
0,2,25844,25844.0
0,2,25845,25845.0
0,2,25853,25853.0
0,2,25856,25856.0
0,2,25857,25857.0
0,2,25861,25861.0
0,2,25874,25874.0
0,2,25882,25882.0
0,2,25883,25883.0
0,2,25886,25886.0
0,2,25889,25889.0
0,2,25893,25893.0
0,2,25899,25899.0
0,2,25900,25900.0
0,2,25910,25910.0
0,2,25911,25911.0
0,2,25912,25912.0
0,2,25913,25913.0
0,2,25917,25917.0
0,2,25921,25921.0
0,2,25922,25922.0
0,2,25932,25932.0
0,2,25934,25934.0
0,2,25936,25936.0
0,2,25944,25944.0
0,2,25947,25947.0
0,2,25949,25949.0
0,2,25951,25951.0
0,2,25963,25963.0
0,2,25973,25973.0
0,2,25976,25976.0
0,2,25979,25979.0
0,2,25980,25980.0
0,2,25981,25981.0
0,2,25985,25985.0
0,2,25987,25987.0
0,2,25994,25994.0
0,2,26005,26005.0
0,2,26008,26008.0
0,2,26010,26010.0
0,2,26016,26016.0
0,2,26017,26017.0
0,2,26026,26026.0
0,2,26027,26027.0
0,2,26029,26029.0
0,2,26032,26032.0
0,2,26052,26052.0
0,2,26060,26060.0
0,2,26064,26064.0
0,2,26068,26068.0
0,2,26075,26075.0
0,2,26078,26078.0
0,2,26095,26095.0
0,2,26096,26096.0
0,2,26100,26100.0
0,2,26115,26115.0
0,2,26119,26119.0
0,2,26123,26123.0
0,2,26128,26128.0
0,2,26139,26139.0
0,2,26141,26141.0
0,2,26142,26142.0
0,2,26143,26143.0
0,2,26156,26156.0
0,2,26166,26166.0
0,2,26168,26168.0
0,2,26175,26175.0
0,2,26176,26176.0
0,2,26180,26180.0
0,2,26183,26183.0
0,2,26190,26190.0
0,2,26193,26193.0
0,2,26195,26195.0
0,2,26203,26203.0
0,2,26204,26204.0
0,2,26206,26206.0
0,2,26224,26224.0
0,2,26236,26236.0
0,2,26242,26242.0
0,2,26247,26247.0
0,2,26251,26251.0
0,2,26253,26253.0
0,2,26259,26259.0
0,2,26262,26262.0
0,2,26269,26269.0
0,2,26270,26270.0
0,2,26271,26271.0
0,2,26275,26275.0
0,2,26277,26277.0
0,2,26281,26281.0
0,2,26286,26286.0
0,2,26288,26288.0
0,2,26290,26290.0
0,2,26293,26293.0
0,2,26295,26295.0
0,2,26303,26303.0
0,2,26305,26305.0
0,2,26307,26307.0
0,2,26308,26308.0
0,2,26317,26317.0
0,2,26321,26321.0
0,2,26325,26325.0
0,2,26331,26331.0
0,2,26334,26334.0
0,2,26335,26335.0
0,2,26340,26340.0
0,2,26343,26343.0
0,2,26348,26348.0
0,2,26357,26357.0
0,2,26367,26367.0
0,2,26371,26371.0
0,2,26380,26380.0
0,2,26382,26382.0
0,2,26386,26386.0
0,2,26389,26389.0
0,2,26403,26403.0
0,2,26411,26411.0
0,2,26416,26416.0
0,2,26423,26423.0
0,2,26424,26424.0
0,2,26427,26427.0
0,2,26431,26431.0
0,2,26435,26435.0
0,2,26437,26437.0
0,2,26440,26440.0
0,2,26443,26443.0
0,2,26444,26444.0
0,2,26447,26447.0
0,2,26458,26458.0
0,2,26477,26477.0
0,2,26478,26478.0
0,2,26482,26482.0
0,2,26486,26486.0
0,2,26488,26488.0
0,2,26489,26489.0
0,2,26490,26490.0
0,2,26493,26493.0
0,2,26495,26495.0
0,2,26498,26498.0
0,2,26499,26499.0
0,2,26500,26500.0
0,2,26503,26503.0
0,2,26505,26505.0
0,2,26509,26509.0
0,2,26519,26519.0
0,2,26524,26524.0
0,2,26526,26526.0
0,2,26535,26535.0
0,2,26536,26536.0
0,2,26542,26542.0
0,2,26543,26543.0
0,2,26549,26549.0
0,2,26550,26550.0
0,2,26553,26553.0
0,2,26556,26556.0
0,2,26557,26557.0
0,2,26558,26558.0
0,2,26564,26564.0
0,2,26566,26566.0
0,2,26572,26572.0
0,2,26573,26573.0
0,2,26574,26574.0
0,2,26584,26584.0
0,2,26592,26592.0
0,2,26594,26594.0
0,2,26595,26595.0
0,2,26598,26598.0
0,2,26604,26604.0
0,2,26606,26606.0
0,2,26607,26607.0
0,2,26609,26609.0
0,2,26610,26610.0
0,2,26618,26618.0
0,2,26621,26621.0
0,2,26622,26622.0
0,2,26630,26630.0
0,2,26633,26633.0
0,2,26638,26638.0
0,2,26639,26639.0
0,2,26645,26645.0
0,2,26647,26647.0
0,2,26651,26651.0
0,2,26654,26654.0
0,2,26660,26660.0
0,2,26665,26665.0
0,2,26669,26669.0
0,2,26670,26670.0
0,2,26672,26672.0
0,2,26673,26673.0
0,2,26676,26676.0
0,2,26677,26677.0
0,2,26687,26687.0
0,2,26691,26691.0
0,2,26695,26695.0
0,2,26699,26699.0
0,2,26702,26702.0
0,2,26706,26706.0
0,2,26714,26714.0
0,2,26717,26717.0
0,2,26718,26718.0
0,2,26721,26721.0
0,2,26725,26725.0
0,2,26734,26734.0
0,2,26736,26736.0
0,2,26743,26743.0
0,2,26748,26748.0
0,2,26762,26762.0
0,2,26764,26764.0
0,2,26769,26769.0
0,2,26770,26770.0
0,2,26783,26783.0
0,2,26789,26789.0
0,2,26794,26794.0
0,2,26806,26806.0
0,2,26809,26809.0
0,2,26812,26812.0
0,2,26816,26816.0
0,2,26822,26822.0
0,2,26825,26825.0
0,2,26834,26834.0
0,2,26838,26838.0
0,2,26860,26860.0
0,2,26869,26869.0
0,2,26870,26870.0
0,2,26879,26879.0
0,2,26881,26881.0
0,2,26882,26882.0
0,2,26892,26892.0
0,2,26903,26903.0
0,2,26912,26912.0
0,2,26918,26918.0
0,2,26925,26925.0
0,2,26926,26926.0
0,2,26934,26934.0
0,2,26937,26937.0
0,2,26938,26938.0
0,2,26945,26945.0
0,2,26947,26947.0
0,2,26948,26948.0
0,2,26955,26955.0
0,2,26958,26958.0
0,2,26961,26961.0
0,2,26969,26969.0
0,2,26970,26970.0
0,2,26974,26974.0
0,2,26975,26975.0
0,2,26976,26976.0
0,2,26993,26993.0
0,2,26995,26995.0
0,2,26996,26996.0
0,2,26999,26999.0
0,2,27000,27000.0
0,2,27003,27003.0
0,2,27005,27005.0
0,2,27016,27016.0
0,2,27020,27020.0
0,2,27030,27030.0
0,2,27038,27038.0
0,2,27041,27041.0
0,2,27042,27042.0
0,2,27043,27043.0
0,2,27051,27051.0
0,2,27052,27052.0
0,2,27054,27054.0
0,2,27056,27056.0
0,2,27057,27057.0
0,2,27064,27064.0
0,2,27066,27066.0
0,2,27068,27068.0
0,2,27077,27077.0
0,2,27088,27088.0
0,2,27094,27094.0
0,2,27098,27098.0
0,2,27102,27102.0
0,2,27103,27103.0
0,2,27105,27105.0
0,2,27113,27113.0
0,2,27118,27118.0
0,2,27124,27124.0
0,2,27125,27125.0
0,2,27126,27126.0
0,2,27132,27132.0
0,2,27138,27138.0
0,2,27143,27143.0
0,2,27152,27152.0
0,2,27155,27155.0
0,2,27160,27160.0
0,2,27167,27167.0
0,2,27171,27171.0
0,2,27172,27172.0
0,2,27175,27175.0
0,2,27176,27176.0
0,2,27187,27187.0
0,2,27188,27188.0
0,2,27189,27189.0
0,2,27192,27192.0
0,2,27208,27208.0
0,2,27211,27211.0
0,2,27214,27214.0
0,2,27219,27219.0
0,2,27221,27221.0
0,2,27231,27231.0
0,2,27234,27234.0
